,train_error,val_error
296,0.1220228150486946,0.365234375
297,0.0170536320656538,0.33125
298,0.9041770100593568,0.760546875
299,0.2787661552429199,0.455859375
300,0.7571607232093811,0.55078125
301,0.10411761701107024,0.440234375
302,0.8172232508659363,0.530078125
303,0.6732888221740723,0.579296875
304,0.4751778542995453,0.440625
305,0.4607276320457458,0.401171875
306,0.5487467646598816,0.40390625
307,0.8704968690872192,0.61171875
308,0.5660110712051392,0.46328125
309,0.3815890848636627,0.5703125
310,0.4814091324806213,0.323046875
311,0.4643839299678802,0.418359375
312,0.3920879065990448,0.43515625
313,0.8231378197669983,0.655859375
314,0.8187265396118164,0.553515625
315,0.033745922148227685,0.3921875
316,0.5355129241943359,0.50390625
317,0.3939588963985443,0.480859375
318,0.296410471200943,0.312890625
319,0.8043363094329834,0.5921875
320,0.7207927107810974,0.46640625
321,0.7299617528915405,0.457421875
322,0.16006436944007876,0.4203125
323,0.7196888327598572,0.444140625
324,0.0829949676990509,0.4140625
325,0.8811619877815247,0.707421875
326,0.4325993061065674,0.38671875
327,0.3544991910457611,0.431640625
328,0.24846623837947845,0.330859375
329,0.4910396337509155,0.47734375
330,0.8525842428207397,0.66015625
331,0.32785946130752563,0.487890625
332,0.5280672311782837,0.44765625
333,0.8413094282150269,0.7046875
334,0.7384210228919983,0.538671875
335,0.6672269701957703,0.47265625
336,0.5091998577117921,0.471484375
337,0.0,0.391015625
338,0.15576951205730438,0.50390625
339,0.31669360399246216,0.3609375
340,0.8746476173400879,0.598046875
341,0.3989752531051636,0.457421875
342,0.6297418475151062,0.541796875
343,0.341398149728775,0.446484375
344,0.3037623465061188,0.33125
345,0.24532394111156464,0.462109375
346,0.902332067489624,0.73125
347,0.9016000628471376,0.725390625
348,0.2490374743938446,0.326171875
349,0.13258199393749234,0.448046875
350,0.756897509098053,0.481640625
351,0.15457333624362946,0.362109375
352,0.4957141280174256,0.44609375
353,0.6179553270339966,0.462109375
354,0.1849265992641449,0.434375
355,0.05601489543914795,0.4171875
356,0.551873505115509,0.37421875
357,0.899738073348999,0.709375
358,0.4950424134731293,0.337109375
359,0.5776324272155762,0.425390625
360,0.40311941504478455,0.40703125
361,0.6019752621650696,0.48984375
362,0.019278543069958687,0.40546875
363,0.44518131017684937,0.361328125
364,0.5807338356971741,0.473828125
365,0.7840671539306641,0.57265625
366,0.8059066534042358,0.492578125
367,0.4514904022216797,0.458203125
368,0.84409499168396,0.43125
369,0.3467276096343994,0.481640625
370,0.577404260635376,0.565625
371,0.5763810276985168,0.46171875
372,0.5869876742362976,0.4453125
373,0.9007033109664917,0.728125
374,0.3704894483089447,0.48125
375,0.5325894951820374,0.551953125
376,0.0705328956246376,0.444921875
377,0.900295615196228,0.723046875
378,0.6604163646697998,0.61171875
379,0.5539796352386475,0.477734375
380,0.6494503021240234,0.42890625
381,0.7046880125999451,0.49140625
382,0.9023461341857909,0.721484375
383,0.8994047045707703,0.7203125
384,0.0903826579451561,0.35546875
385,0.8329167366027832,0.50078125
386,0.0,0.344921875
387,0.4843968152999878,0.416796875
388,0.8341708779335022,0.624609375
389,0.4430170953273773,0.4625
390,0.8963340520858765,0.596875
391,0.36592864990234375,0.481640625
392,0.12745504081249234,0.342578125
393,0.7702550888061523,0.5734375
394,0.3065619766712189,0.416015625
395,0.8991143107414246,0.723828125
396,0.8265585899353027,0.65234375
397,0.342374712228775,0.48125
398,0.5062717199325562,0.44609375
399,0.5684691667556763,0.400390625
400,0.18050169944763186,0.430859375
401,0.5604453086853027,0.498046875
402,0.8258658647537231,0.598828125
403,0.21271035075187686,0.2875
404,0.604917049407959,0.46484375
405,0.8262860178947449,0.7
406,0.18650825321674347,0.484375
407,0.7529242634773254,0.4015625
408,0.1130094677209854,0.3171875
409,0.4177717566490173,0.33359375
410,0.2298457473516464,0.35390625
411,0.27915748953819275,0.411328125
412,0.8031522035598755,0.64140625
413,0.7443844676017761,0.5625
414,0.6414493322372437,0.50390625
415,0.15902043879032135,0.43828125
416,0.7883573174476624,0.639453125
417,0.2268202751874924,0.443359375
418,0.2386056184768677,0.37421875
419,0.2478669881820679,0.271484375
420,0.2762519419193268,0.4984375
421,0.6894570589065552,0.401171875
422,0.7971242070198059,0.591015625
423,0.4750540554523468,0.3953125
424,0.9004039168357849,0.71171875
425,0.5773046016693115,0.439453125
426,0.016071230173110962,0.344140625
427,0.4916680753231049,0.51484375
428,0.8073719143867493,0.56171875
429,0.10192307084798813,0.475
430,0.5535314679145813,0.497265625
431,0.3327668011188507,0.391015625
432,0.5105728507041931,0.396875
433,0.8962512016296387,0.565234375
434,0.5327187776565552,0.56171875
435,0.7178272008895874,0.55859375
436,0.2508963644504547,0.4375
437,0.1944095343351364,0.505078125
438,0.0373028963804245,0.46484375
439,0.3639887571334839,0.296875
440,0.6680455207824707,0.473828125
441,0.09000534564256668,0.3609375
442,0.5626121759414673,0.426953125
443,0.16813696920871735,0.3640625
444,0.8694210052490234,0.642578125
445,0.7374514937400818,0.68984375
446,0.8427298665046692,0.586328125
447,0.00590649014338851,0.510546875
448,0.66409832239151,0.50078125
449,0.7144925594329834,0.39375
450,0.7524411082267761,0.34453125
451,0.7464188933372498,0.580859375
452,0.6534803509712219,0.51015625
453,0.9032397270202636,0.730078125
454,0.7713757753372192,0.471875
455,0.19707560539245605,0.41328125
456,0.015011727809906006,0.384765625
457,0.8381690382957458,0.597265625
458,0.583621084690094,0.355859375
459,0.021106678992509842,0.390625
460,0.5916295051574707,0.608203125
461,0.5524470210075378,0.7
462,0.6589402556419373,0.460546875
463,0.7321691513061523,0.523046875
464,0.7578931450843811,0.61015625
465,0.021286960691213608,0.42265625
466,0.6110314130783081,0.562109375
467,0.0634060874581337,0.378515625
468,0.2416373193264008,0.458984375
469,0.7734145522117615,0.438671875
470,0.1843826323747635,0.327734375
471,0.048302460461854935,0.387109375
472,0.5678501129150391,0.4421875
473,0.9001569747924805,0.6984375
474,0.1987791508436203,0.433203125
475,0.0,0.40078125
476,0.6438650488853455,0.303125
477,0.1799554079771042,0.43046875
478,0.2605358362197876,0.45
479,0.6551566123962402,0.53671875
480,0.12704697251319885,0.30078125
481,0.75104820728302,0.55625
482,0.44499439001083374,0.35546875
483,0.8861023783683777,0.623828125
484,0.8103599548339844,0.529296875
485,0.4025092720985413,0.4234375
486,0.8158479332923889,0.588671875
487,0.4137342870235443,0.440234375
488,0.5184378623962402,0.428515625
489,0.6356775760650635,0.455078125
490,0.002910218434408307,0.520703125
491,0.24391868710517886,0.447265625
492,0.3649080991744995,0.44921875
493,0.8623658418655396,0.548046875
494,0.2580399215221405,0.362109375
495,0.6615872383117676,0.502734375
496,0.5067946910858154,0.444921875
497,0.9000713229179382,0.73046875
498,0.019430790096521374,0.442578125
499,0.4649165868759155,0.417578125
500,0.7049188613891602,0.645703125
501,0.2741193175315857,0.29921875
502,0.3763262331485748,0.3609375
503,0.3488496840000153,0.468359375
504,0.8806837797164917,0.609375
505,0.8520204424858093,0.68515625
506,0.6052970886230469,0.401953125
507,0.8276180028915405,0.695703125
508,0.8456895351409912,0.558203125
509,0.5291399955749512,0.350390625
510,0.002374822506681085,0.457421875
511,0.03410687297582626,0.42890625
512,0.18613913655281067,0.399609375
513,0.8998739123344421,0.70859375
514,0.30320125818252563,0.4546875
515,0.2723550498485565,0.373046875
516,0.09826680272817613,0.396875
517,0.4465534687042236,0.311328125
518,0.1080550104379654,0.305859375
519,0.36217346787452703,0.33671875
520,0.0013094815658405425,0.334765625
521,0.36606764793396,0.452734375
522,0.7129603624343872,0.476171875
523,0.03604637086391449,0.450390625
524,0.021960975602269173,0.38046875
525,0.5580291748046875,0.604296875
526,0.3751717209815979,0.429296875
527,0.7883012890815735,0.591015625
528,0.8662385940551758,0.562109375
529,0.4936297833919525,0.4921875
530,0.4750404357910156,0.425390625
531,0.013849043287336826,0.5140625
532,0.8296937942504883,0.45703125
533,0.7508434057235718,0.556640625
534,0.4890689849853516,0.386328125
535,0.08737003058195114,0.47734375
536,0.5085056424140929,0.361328125
537,0.8878421187400818,0.53828125
538,0.5460693836212158,0.41015625
539,0.7663796544075012,0.703515625
540,0.5315214395523071,0.594140625
541,0.8107641339302063,0.375
542,0.8558967113494873,0.64140625
543,0.4653522968292236,0.4234375
544,0.8521820902824402,0.6859375
545,0.4516029357910156,0.355859375
546,0.06738126277923584,0.43984375
547,0.35257840156555176,0.414453125
548,0.2987518310546875,0.436328125
549,0.02029949426651001,0.45703125
550,0.5045833587646484,0.71796875
551,0.2725213170051575,0.41796875
552,0.13948723673820496,0.36875
553,0.5187345743179321,0.436328125
554,0.6672441363334656,0.536328125
555,0.2870311141014099,0.4109375
556,0.8512296080589294,0.66015625
557,0.4853519797325134,0.467578125
558,0.01184607669711113,0.395703125
559,0.7660463452339172,0.4109375
560,0.10867723822593688,0.350390625
561,0.5266522169113159,0.566796875
562,0.08224853128194809,0.517578125
563,0.6210902333259583,0.469921875
564,0.02399158850312233,0.408203125
565,0.8613114356994629,0.398046875
566,0.6962980628013611,0.712109375
567,0.2462495118379593,0.403515625
568,0.4750295281410217,0.4453125
569,0.7626115679740906,0.41796875
570,0.02792003378272057,0.516796875
571,0.2323642522096634,0.41484375
572,0.7629666924476624,0.46484375
573,0.4565161168575287,0.484765625
574,0.4268851280212401,0.45390625
575,0.5857517719268799,0.402734375
576,0.39085710048675537,0.462890625
577,0.7395884394645691,0.56171875
578,0.6798078417778015,0.47578125
579,0.42850494384765625,0.46484375
580,0.2662040293216705,0.457421875
581,0.8866164088249207,0.559375
582,0.2450704574584961,0.28046875
583,0.015316613018512726,0.39453125
584,0.3332780599594116,0.496484375
585,0.6869077682495117,0.51484375
586,0.5805310010910034,0.515234375
587,0.1986370086669922,0.3328125
588,0.4994420409202576,0.4421875
589,0.8697594404220581,0.340625
590,0.17017574608325958,0.634765625
591,0.4048396944999695,0.388671875
592,0.5650897622108461,0.5671875
593,0.800685465335846,0.423046875
594,0.16069555282592773,0.548828125
595,0.5704227089881897,0.401171875
596,0.7946847677230835,0.562890625
597,0.8212458491325378,0.4546875
598,0.09785327315330504,0.4171875
599,0.35499489307403564,0.353515625
600,0.7169748544692993,0.510546875
601,0.09050998091697693,0.415625
602,0.6350564956665039,0.403515625
603,0.632820725440979,0.57265625
604,0.3372586667537689,0.440625
605,0.7988168597221375,0.60546875
606,0.1162128895521164,0.5671875
607,0.671976625919342,0.523046875
608,0.5161709189414978,0.534765625
609,0.16849832236766815,0.44765625
610,0.6076103448867798,0.417578125
611,0.32721659541130066,0.395703125
612,0.5410596132278442,0.46171875
613,0.2516700625419617,0.29765625
614,0.4443620443344116,0.366015625
615,0.4598535001277924,0.322265625
616,0.475020557641983,0.444140625
617,0.004807662218809128,0.426953125
618,0.5701236724853516,0.470703125
619,0.642092227935791,0.518359375
620,0.42321252822875977,0.435546875
621,0.01324706245213747,0.394921875
622,0.6032438278198242,0.472265625
623,0.0634387955069542,0.418359375
624,0.3012181520462036,0.565625
625,0.5639711022377014,0.35546875
626,0.17831845581531525,0.4671875
627,0.7649922966957092,0.559375
628,0.3735257983207703,0.505859375
629,0.4701961874961853,0.35390625
630,0.7656475901603699,0.56484375
631,0.8892847895622253,0.573046875
632,0.7240599989891052,0.591796875
633,0.8780017495155334,0.685546875
634,0.1893596649169922,0.385546875
635,0.18866385519504547,0.351171875
636,0.7834188342094421,0.63515625
637,0.14748235046863556,0.382421875
638,0.6899335980415344,0.397265625
639,0.5204688906669617,0.52578125
640,0.8127507567405701,0.50546875
641,0.0375162772834301,0.31875
642,0.3622264266014099,0.35703125
643,0.3175592124462128,0.45390625
644,0.006447337567806244,0.428515625
645,0.7692424058914185,0.555078125
646,0.06003522872924805,0.4375
647,0.5212476849555969,0.432421875
648,0.32000336050987244,0.436328125
649,0.5778049230575562,0.43671875
650,0.08330802619457245,0.4796875
651,0.4507984817028046,0.377734375
652,0.002735387533903122,0.373046875
653,0.8998626470565796,0.724609375
654,0.8380576968193054,0.659375
655,0.35276761651039124,0.40390625
656,0.28737378120422363,0.45234375
657,0.8608959913253784,0.657421875
658,0.4724931120872498,0.43359375
659,0.4020817279815674,0.459375
660,0.18518786132335666,0.2859375
661,0.7597348690032959,0.51171875
662,0.3508366942405701,0.47890625
663,0.4144059717655182,0.378125
664,0.8988475203514099,0.729296875
665,0.2574519217014313,0.394140625
666,0.024526983499526974,0.39765625
667,0.2465096265077591,0.4109375
668,0.7642427086830139,0.636328125
669,0.029276629909873012,0.518359375
670,0.2801640331745148,0.37109375
671,0.0642159953713417,0.3890625
672,0.6741466522216797,0.463671875
673,0.3753220140933991,0.45703125
674,0.2326889932155609,0.512109375
675,0.10697292536497116,0.421875
676,0.1364578753709793,0.455859375
677,0.8320737481117249,0.39921875
678,0.39517998695373535,0.442578125
679,0.2326831519603729,0.4546875
680,0.04025672748684883,0.353125
681,0.32482191920280457,0.463671875
682,0.06753116846084595,0.381640625
683,0.634027361869812,0.68671875
684,0.5784003138542175,0.437109375
685,0.8785538673400879,0.380078125
686,0.09822551906108856,0.369140625
687,0.3026390075683594,0.400390625
688,0.2363923788070679,0.425
689,0.06595535576343536,0.3359375
690,0.6928956508636475,0.4734375
691,0.8011465072631836,0.6546875
692,0.3563460409641266,0.329296875
693,0.7497282028198242,0.61015625
694,0.8439006805419922,0.63125
695,0.18959875404834747,0.41796875
696,0.4625499248504639,0.426171875
697,0.7524994015693665,0.564453125
698,0.11757610738277435,0.40625
699,0.38553348183631897,0.38671875
700,0.4831433892250061,0.48125
701,0.8677283525466919,0.715625
702,0.061138734221458435,0.45703125
703,0.5725502967834473,0.459765625
704,0.6985630989074707,0.33359375
705,0.3816440105438232,0.455859375
706,0.6407274007797241,0.39765625
707,0.44692608714103704,0.408984375
708,0.7974618077278137,0.43046875
709,0.7104862332344055,0.527734375
710,0.7219211459159851,0.36640625
711,0.7480573654174805,0.55703125
712,0.3119490444660187,0.4609375
713,0.4739832580089569,0.433984375
714,0.8692208528518677,0.653125
715,0.6294283866882324,0.428515625
716,0.06735088676214218,0.478125
717,0.5478562712669373,0.548046875
718,0.8996438384056091,0.726953125
719,0.09563693404197693,0.451953125
720,0.6806656718254089,0.6046875
721,0.7177271246910095,0.487890625
722,0.0002024770656134933,0.32265625
723,0.8865271806716919,0.721875
724,0.12260882556438445,0.28671875
725,0.9002232551574707,0.72421875
726,0.7996843457221985,0.623046875
727,0.08375191688537598,0.4203125
728,0.7235280871391296,0.515234375
729,0.2885313928127289,0.41015625
730,0.003645366290584207,0.35390625
731,0.11907988786697388,0.366015625
732,0.7572600245475769,0.7140625
733,0.034395404160022736,0.497265625
734,0.003756339428946376,0.441015625
735,0.7087745070457458,0.54921875
736,0.04366612806916237,0.418359375
737,0.014561995863914491,0.4171875
738,0.7447702288627625,0.55859375
739,0.11931273341178895,0.265625
740,0.6652882695198059,0.55234375
741,0.5291711091995239,0.56171875
742,0.614471971988678,0.46015625
743,0.4623953402042389,0.455859375
744,0.015471975319087504,0.369140625
745,0.20761804282665253,0.43515625
746,0.021284235641360283,0.423828125
747,0.07018556445837021,0.433984375
748,0.049206603318452835,0.4921875
749,0.5807108879089355,0.615625
750,0.4984327852725983,0.680078125
751,0.6151962280273438,0.46484375
752,0.0,0.36328125
753,0.5475591421127319,0.446484375
754,0.409530907869339,0.401953125
755,0.03955000638961792,0.47265625
756,0.8939234614372253,0.6546875
757,0.003961541689932346,0.442578125
758,0.08188796043395996,0.336328125
759,0.2820591330528259,0.48828125
760,0.8363822102546692,0.412109375
761,0.6152203679084778,0.5578125
762,0.8166106939315796,0.68125
763,0.4545462429523468,0.469140625
764,0.02222458459436893,0.403515625
765,0.899493932723999,0.717578125
766,0.705389678478241,0.55859375
767,0.16580109298229218,0.419140625
768,0.5016891360282898,0.34296875
769,0.5545663833618164,0.5421875
770,0.5525108575820923,0.379296875
771,0.8172068595886229,0.59765625
772,0.900700569152832,0.728125
773,0.3747336864471436,0.36953125
774,0.18527042865753174,0.429296875
775,0.9013309478759766,0.7015625
776,0.13348884880542755,0.561328125
777,0.22053998708724976,0.41484375
778,0.03925563395023346,0.35234375
779,0.7788856625556946,0.63828125
780,0.7334381937980652,0.449609375
781,0.5308809280395508,0.465234375
782,0.5048329830169678,0.41015625
783,0.4513802230358124,0.437890625
784,0.3413681983947754,0.36015625
785,0.010936099104583263,0.45546875
786,0.3083764910697937,0.39765625
787,0.5605788230895996,0.409765625
788,0.13418583571910858,0.390625
789,0.7673530578613281,0.6140625
790,0.6867263317108154,0.350390625
791,0.2636321783065796,0.298046875
792,0.6109045147895813,0.483984375
793,0.4050787687301636,0.426953125
794,0.25614479184150696,0.4
795,0.1370512843132019,0.4390625
796,0.6537163257598877,0.43359375
797,0.6605740785598755,0.486328125
798,0.13286273181438446,0.41640625
799,0.5899360775947571,0.468359375
800,0.6786350011825562,0.356640625
801,0.17179596424102786,0.332421875
802,0.8879616856575012,0.64609375
803,0.6557776927947998,0.428515625
804,0.018473697826266292,0.41484375
805,0.5971687436103821,0.41640625
806,0.6050116419792175,0.495703125
807,0.000244140625,0.371484375
808,0.08865731954574585,0.440625
809,0.4160818457603455,0.44296875
810,0.5026388168334961,0.48671875
811,0.0,0.351171875
812,0.012864302843809128,0.4265625
813,0.4084126353263855,0.36015625
814,0.3513658940792084,0.48359375
815,0.8604018092155457,0.633203125
816,0.008555824868381023,0.438671875
817,0.6124141216278076,0.53359375
818,0.04078160971403122,0.44921875
819,0.3461980223655701,0.37734375
820,0.5683831572532654,0.621484375
821,0.05076878890395165,0.464453125
822,0.8371068239212036,0.55390625
823,0.358820915222168,0.384375
824,0.8996632695198059,0.73203125
825,0.10901443660259247,0.375
826,0.012228837236762049,0.4125
827,0.2803528904914856,0.386328125
828,0.8263790011405945,0.646875
829,0.2685406804084778,0.42890625
830,0.601749062538147,0.437109375
831,0.6816729903221129,0.461328125
